5.54928 0.1 -0.5 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.5 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.4 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.4 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.4 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.4 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.4 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.3 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.3 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.3 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.3 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.3 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.2 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.2 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.2 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.2 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.2 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.1 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.1 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.1 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.1 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -0.1 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -5.55112e-17 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -5.55112e-17 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -5.55112e-17 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -5.55112e-17 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 -5.55112e-17 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.1 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.1 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.1 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.1 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.1 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.2 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.2 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.2 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.2 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.2 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.3 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.3 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.3 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.3 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.3 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.4 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.4 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.4 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.4 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.4 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.5 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.5 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.5 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.5 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.5 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.6 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.6 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.6 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.6 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.6 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.7 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.7 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.7 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.7 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.7 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.8 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.8 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.8 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.8 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.8 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.9 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.9 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.9 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.9 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.1 0.9 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.9 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.9 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.9 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.9 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.9 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.8 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.8 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.8 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.8 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.8 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.7 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.7 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.7 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.7 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.7 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.6 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.6 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.6 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.6 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.6 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.5 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.5 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.5 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.5 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.5 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.4 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.4 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.4 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.4 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.4 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.3 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.3 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.3 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.3 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.3 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.2 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.2 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.2 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.2 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.2 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.1 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.1 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.1 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.1 0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -0.1 1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -5.55112e-17 -1 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -5.55112e-17 -0.5 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
5.54928 0.2 -5.55112e-17 -5.55112e-17 0.029 -1.3963e-34 -6.9815e-35 -0 0.999999 0 0 0 12.0461 0.29999 0 50.6385 -5.60036e-05 0 0 0 0.237441 0 0 0.237441 0 -0.0161966 -0.0103236
